id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
CKMT2,0.050367,0.21372,1,3014,-0.37766,5,HGLibA_09785;HGLibA_09783;HGLibB_09774;HGLibB_09776;HGLibB_09775;,-0.9384;-0.46682;-0.28849;-0.46885;-0.06344;
TAT,0.019506,0.11745,1,1471,-0.37765,4,HGLibA_48438;HGLibB_48380;HGLibA_48439;HGLibB_48378;,-0.93444;-0.92596;-0.64707;-0.10823;
ATAD2,0.37964,0.62741,1,11778,-0.37764,4,HGLibA_03404;HGLibB_03402;HGLibB_03401;HGLibA_03405;,-1.0164;-0.59744;-0.37562;-0.37966;
ATF4,0.24302,0.49818,1,8751,-0.37758,4,HGLibB_03439;HGLibA_03439;HGLibA_03441;HGLibB_03437;,-0.6461;-0.86864;-0.36617;-0.389;
UVRAG,0.23816,0.4895,1,8630,-0.37744,4,HGLibB_53407;HGLibA_53473;HGLibB_53406;HGLibA_53472;,-0.51694;-0.7764;-0.79123;-0.23793;
GHITM,0.064503,0.24068,1,3623,-0.37724,5,HGLibA_19036;HGLibB_19012;HGLibB_19013;HGLibB_19011;HGLibA_19037;,-0.68483;-0.64407;-0.53428;-0.16447;-0.22021;
CMTM8,0.010104,0.076921,1,863,-0.37708,5,HGLibB_10220;HGLibA_10231;HGLibA_10229;HGLibB_10219;HGLibB_10218;,-1.045;-0.65908;-0.39133;-0.36282;-0.26398;
APOM,0.0048202,0.057075,1,469,-0.37705,5,HGLibA_02549;HGLibB_02545;HGLibA_02547;HGLibB_02547;HGLibB_02546;,-0.77764;-0.56434;-4.102;-0.18975;-0.057054;
SNX24,0.0084383,0.07303,1,755,-0.37705,4,HGLibA_46068;HGLibA_46070;HGLibA_46069;HGLibB_46012;,-1.4965;-0.66818;-0.31423;-0.43987;
HSPA5,0.054652,0.22042,1,3204,-0.37703,4,HGLibA_22289;HGLibA_22288;HGLibB_22260;HGLibB_22259;,-0.43563;-1.5208;-0.31842;-0.45203;
PTCHD3,0.0012031,0.016773,1,138,-0.37694,6,HGLibA_39280;HGLibB_39231;HGLibA_39279;HGLibB_39230;HGLibB_39232;HGLibA_39281;,-0.95167;-0.27049;-0.48339;-0.60027;-0.24893;-0.17152;
ACTR10,0.023279,0.13149,1,1692,-0.37681,4,HGLibA_00648;HGLibB_00646;HGLibA_00647;HGLibB_00647;,-3.3518;-1.2784;-0.617;-0.13662;
CBX6,0.031463,0.17347,1,2083,-0.37667,5,HGLibB_07455;HGLibB_07454;HGLibA_07459;HGLibA_07460;HGLibB_07453;,-0.791;-0.68853;-0.74473;-0.064811;-0.045158;
FKBP1A,0.063478,0.23613,1,3565,-0.37641,5,HGLibA_17563;HGLibB_17542;HGLibA_17565;HGLibB_17540;HGLibB_17541;,-2.4002;-0.29642;-0.75034;-0.45641;-0.13706;
NAP1L5,0.006556,0.063421,1,606,-0.3763,4,HGLibB_31082;HGLibB_31081;HGLibA_31123;HGLibA_31122;,-1.1895;-0.81573;-0.64194;-0.11066;
ADSSL1,0.056225,0.22457,1,3267,-0.37617,4,HGLibB_01076;HGLibA_01080;HGLibA_01078;HGLibA_01079;,-0.64915;-0.62947;-0.57374;-0.1786;
TBC1D28,0.023705,0.094497,1,1712,-0.37601,3,HGLibA_48522;HGLibA_48520;HGLibA_48521;,-0.81394;-0.37601;-0.23428;
CHGA,0.085488,0.28051,1,4450,-0.37597,4,HGLibA_09430;HGLibA_09431;HGLibB_09424;HGLibA_09432;,-0.41749;-0.4966;-0.45124;-0.33444;
PRSS58,0.070232,0.24782,1,3861,-0.37588,5,HGLibA_38972;HGLibB_38922;HGLibA_38970;HGLibA_38971;HGLibB_38923;,-1.526;-1.2424;-0.66321;-0.088541;-0.010354;
GANAB,0.016097,0.10933,1,1235,-0.37577,5,HGLibA_18604;HGLibB_18581;HGLibA_18605;HGLibA_18606;HGLibB_18579;,-2.0159;-0.42587;-0.67911;-0.26588;-0.32568;
SRGAP3,0.1086,0.32571,1,5353,-0.3757,4,HGLibB_46925;HGLibA_46982;HGLibB_46924;HGLibA_46983;,-0.70658;-2.269;-0.17824;-0.57315;
AVPI1,0.021894,0.12962,1,1630,-0.37559,4,HGLibB_03897;HGLibA_03901;HGLibA_03900;HGLibB_03899;,-1.441;-1.223;-0.68526;-0.06592;
TMEM235,0.046673,0.20004,1,2841,-0.37552,4,HGLibB_50209;HGLibA_50269;HGLibA_50271;HGLibB_50210;,-0.72785;-2.2475;-0.89044;-0.023191;
HNRNPAB,0.058674,0.22919,1,3363,-0.37547,4,HGLibB_21776;HGLibA_21804;HGLibA_21805;HGLibB_21774;,-1.225;-0.95593;-0.33294;-0.418;
MCM3,0.18439,0.42841,1,7291,-0.375,4,HGLibB_28566;HGLibB_28565;HGLibA_28608;HGLibB_28567;,-0.58408;-0.48116;-0.67514;-0.26884;
ZBED4,0.07187,0.24977,1,3921,-0.37499,5,HGLibB_54733;HGLibB_54732;HGLibB_54731;HGLibA_54798;HGLibA_54799;,-1.0122;-0.39435;-0.78698;-0.35564;-0.18107;
STUB1,0.19061,0.43499,1,7449,-0.37448,4,HGLibA_47612;HGLibB_47556;HGLibA_47613;HGLibA_47611;,-0.77814;-0.54674;-0.83761;-0.20221;
C2orf50,0.071003,0.24929,1,3886,-0.37442,5,HGLibB_06139;HGLibA_06143;HGLibB_06140;HGLibA_06142;HGLibB_06138;,-0.67782;-0.42272;-0.97933;-0.32613;-0.046675;
SHQ1,0.088934,0.28907,1,4592,-0.37438,5,HGLibA_44083;HGLibB_44032;HGLibA_44084;HGLibA_44085;HGLibB_44031;,-0.55014;-1.2213;-0.58053;-0.19863;-0.11338;
OR51E2,0.066495,0.24209,1,3708,-0.3743,4,HGLibB_34055;HGLibB_34054;HGLibA_34099;HGLibA_34101;,-0.93484;-0.36691;-0.62017;-0.38169;
TESPA1,0.1201,0.34765,1,5709,-0.37419,4,HGLibA_49034;HGLibB_48975;HGLibB_48976;HGLibA_49035;,-1.0239;-0.70427;-0.53939;-0.20899;
CCDC181,0.067242,0.24252,1,3742,-0.37407,4,HGLibB_07719;HGLibB_07717;HGLibB_07718;HGLibA_07724;,-1.9863;-0.45062;-0.69673;-0.29753;
JAKMIP1,0.02152,0.12791,1,1604,-0.37406,4,HGLibA_23921;HGLibB_23889;HGLibB_23888;HGLibB_23887;,-0.847;-0.57596;-0.39366;-0.35447;
NDNL2,0.036485,0.17879,1,2344,-0.37385,4,HGLibB_31361;HGLibB_31362;HGLibA_31403;HGLibA_31404;,-1.2952;-0.80908;-0.72933;-0.01837;
MGME1,0.066362,0.24209,1,3701,-0.37384,4,HGLibB_29120;HGLibA_29161;HGLibA_29162;HGLibA_29163;,-0.44093;-0.81561;-0.70296;-0.30676;
NAPEPLD,0.10672,0.32036,1,5283,-0.37384,5,HGLibB_31090;HGLibB_31089;HGLibA_31131;HGLibB_31091;HGLibA_31132;,-0.5594;-0.79414;-0.88495;-0.18828;-0.043959;
hsa-mir-6090,0.22021,0.40582,1,8162,-0.37364,2,HGLibA_62626;HGLibA_62629;,-0.96999;-0.80543;
CD81,0.11166,0.33268,1,5459,-0.3736,4,HGLibA_08457;HGLibA_08455;HGLibB_08450;HGLibA_08456;,-0.59815;-0.91038;-0.49357;-0.25362;
GAK,0.047348,0.20117,1,2872,-0.37354,6,HGLibB_18467;HGLibA_18490;HGLibB_18466;HGLibA_18492;HGLibB_18465;HGLibA_18491;,-0.77781;-0.46498;-0.4287;-0.31838;-0.21376;-0.1329;
EXTL1,0.074606,0.26347,1,4038,-0.37352,4,HGLibB_15787;HGLibA_15809;HGLibA_15807;HGLibB_15786;,-1.0196;-1.1481;-0.49794;-0.24911;
CHRNA5,0.040212,0.18449,1,2541,-0.37345,4,HGLibB_09569;HGLibA_09578;HGLibA_09576;HGLibB_09567;,-0.62424;-0.82067;-1.554;-0.12266;
CADM1,0.05259,0.21795,1,3115,-0.37339,4,HGLibA_06964;HGLibB_06959;HGLibA_06966;HGLibB_06961;,-1.2381;-0.51808;-0.68953;-0.2287;
TRIM32,0.0011344,0.016632,1,131,-0.37319,6,HGLibB_51399;HGLibA_51461;HGLibA_51463;HGLibB_51398;HGLibB_51397;HGLibA_51462;,-0.6175;-0.43265;-0.38568;-0.33989;-0.36071;-0.18302;
ABHD3,0.11232,0.33591,1,5485,-0.37318,4,HGLibB_00275;HGLibA_00275;HGLibA_00276;HGLibA_00274;,-0.62338;-0.49173;-0.49621;-0.25464;
SLC8A3,0.0073789,0.065706,1,676,-0.37304,4,HGLibA_45394;HGLibB_45342;HGLibB_45340;HGLibB_45341;,-1.5104;-0.64202;-0.53887;-0.20721;
LOC653486,0.03623,0.16027,1,2334,-0.37293,4,HGLibA_26986;HGLibA_26988;HGLibA_26987;HGLibB_26947;,-1.9761;-0.88169;-0.37293;-0.15587;
BRSK1,0.041132,0.18621,1,2586,-0.37284,4,HGLibA_04849;HGLibB_04846;HGLibA_04847;HGLibB_04847;,-1.6356;-1.8044;-0.59003;-0.15564;
CMTR2,0.0093935,0.07574,1,822,-0.37274,6,HGLibA_10236;HGLibB_10226;HGLibA_10237;HGLibA_10235;HGLibB_10224;HGLibB_10225;,-0.70196;-0.55173;-0.56444;-0.19376;-0.14101;-0.13667;
TTLL12,0.073891,0.26247,1,4013,-0.37257,4,HGLibA_52196;HGLibA_52195;HGLibA_52194;HGLibB_52130;,-1.6631;-0.53383;-0.98942;-0.21131;
BTBD16,0.099009,0.30479,1,4998,-0.3724,5,HGLibB_04900;HGLibA_04901;HGLibA_04902;HGLibB_04898;HGLibB_04899;,-0.45321;-0.76358;-0.87079;-0.19662;-0.29159;
F10,0.10265,0.31346,1,5130,-0.37227,5,HGLibB_15818;HGLibB_15820;HGLibA_15841;HGLibA_15842;HGLibB_15819;,-0.82565;-0.64731;-0.31845;-0.42608;-0.24892;
VSTM2L,0.013167,0.090582,1,1053,-0.37226,4,HGLibB_53799;HGLibA_53866;HGLibA_53867;HGLibB_53801;,-1.439;-1.4567;-0.52368;-0.22085;
SPG7,0.081779,0.27626,1,4313,-0.37223,5,HGLibB_46582;HGLibB_46583;HGLibA_46638;HGLibA_46639;HGLibA_46640;,-0.77734;-0.4749;-0.74101;-0.26955;-0.076413;
