id,neg|score,neg|p-value,neg|fdr,neg|rank,neg|lfc,neg|goodsgrnacount,neg|goodsgrnaid,neg|goodsgrnalfc
GFPT2,0.76547,0.83649,1,17288,-0.091836,4,HGLibB_18938;HGLibB_18937;HGLibB_18936;HGLibA_18962;,-0.32652;-0.2333;-0.065066;-0.11861;
GJB6,0.7655,0.83649,1,17289,0.061694,2,HGLibB_19146;HGLibA_19173;,-0.41718;-0.12568;
PNLIP,0.7656,0.83649,1,17290,0.18193,2,HGLibA_37355;HGLibA_37354;,-0.41168;-0.26505;
MPV17,0.76566,0.83649,1,17291,0.053155,3,HGLibB_29742;HGLibB_29741;HGLibA_29784;,-0.48922;-0.062746;-0.11001;
hsa-mir-1229,0.76571,0.7646,1,17292,-0.015031,2,HGLibA_57315;HGLibA_57314;,-0.16878;-0.20486;
SLC22A8,0.76577,0.83649,1,17293,0.42416,1,HGLibB_44546;,-0.6078;
CAPN11,0.7662,0.83649,1,17294,0.19294,2,HGLibA_07149;HGLibB_07143;,-0.56367;-0.01985;
GFOD1,0.7664,0.83649,1,17295,0.55088,2,HGLibB_18929;HGLibB_18928;,-0.55679;-0.41562;
TCP10L2,0.7664,0.79393,1,17296,0.462,1,HGLibA_48839;,-0.82179;
HACL1,0.76653,0.83649,1,17297,0.097384,1,HGLibB_20775;,-0.43847;
GABRA3,0.76663,0.83649,1,17298,0.048378,3,HGLibA_18363;HGLibA_18361;HGLibB_18337;,-0.49868;-0.087639;-0.039282;
SNX12,0.76683,0.83649,1,17299,0.74773,1,HGLibB_45976;,-0.4542;
CST7,0.76695,0.83649,1,17300,0.18123,2,HGLibB_11452;HGLibA_11466;,-0.69355;-0.39648;
KCNN2,0.76699,0.83649,1,17301,0.61741,1,HGLibB_24323;,-0.54398;
FGF8,0.76747,0.83649,1,17302,-0.15901,4,HGLibA_17420;HGLibB_17398;HGLibA_17419;HGLibB_17396;,-0.84858;-0.36133;-0.20342;-0.1146;
HIRIP3,0.76751,0.83649,1,17303,0.072572,2,HGLibB_21325;HGLibB_21326;,-1.9813;-0.23431;
NXNL2,0.76751,0.83649,1,17304,0.059928,2,HGLibB_33104;HGLibA_33146;,-1.9813;-0.1277;
SOHLH2,0.76775,0.83649,1,17305,-0.033923,4,HGLibB_46108;HGLibB_46109;HGLibB_46110;HGLibA_46166;,-0.48529;-0.11661;-0.051271;-0.016576;
F2,0.76778,0.83649,1,17306,0.33411,2,HGLibA_15858;HGLibA_15859;,-0.38712;-0.083777;
LITAF,0.76787,0.83708,1,17307,0.026376,3,HGLibB_26603;HGLibB_26602;HGLibA_26640;,-1.1655;-0.12024;-0.092904;
CACNB2,0.76832,0.83708,1,17308,0.033774,1,HGLibA_06921;,-0.49436;
MIA3,0.76839,0.83708,1,17309,-0.1602,4,HGLibB_29147;HGLibA_29190;HGLibA_29188;HGLibA_29189;,-0.58892;-0.20246;-0.23267;-0.11795;
FAM24B,0.76842,0.83708,1,17310,0.43029,1,HGLibA_16548;,-1.1802;
CISD2,0.76859,0.79476,1,17311,0.44383,1,HGLibA_09730;,-0.29767;
UGT2B10,0.7686,0.79476,1,17312,0.1216,1,HGLibB_52846;,-0.37346;
NDRG3,0.76867,0.83708,1,17313,0.24029,2,HGLibB_31376;HGLibA_31418;,-0.637;-0.17446;
BRINP1,0.76905,0.76461,1,17314,0.25657,1,HGLibA_04811;,-0.48143;
XIAP,0.76946,0.83708,1,17315,0.65744,1,HGLibB_54441;,-0.57558;
DLX3,0.76959,0.8377,1,17316,0.028065,3,HGLibA_13377;HGLibA_13378;HGLibB_13359;,-0.48492;-0.13504;-0.043994;
USP17L5,0.76972,0.77307,1,17317,0.88889,0,,
SETX,0.76973,0.8377,1,17318,-0.051047,3,HGLibA_43677;HGLibB_43622;HGLibA_43676;,-0.53536;-0.23498;-0.40734;
SELV,0.76974,0.8377,1,17319,0.24146,3,HGLibA_43315;HGLibB_43264;HGLibA_43316;,-0.56115;-0.11446;-0.086707;
WDSUB1,0.76981,0.8377,1,17320,-0.013388,3,HGLibA_54230;HGLibA_54229;HGLibB_54162;,-0.36311;-0.040354;-0.082638;
RAPGEF2,0.76992,0.8377,1,17321,0.30119,2,HGLibB_40196;HGLibB_40198;,-0.60836;-0.41313;
hsa-mir-766,0.77013,0.76665,1,17322,-0.031571,2,HGLibA_63929;HGLibA_63928;,-0.81632;-0.33612;
IL8,0.77032,0.8377,1,17323,0.078598,3,HGLibB_23166;HGLibA_23197;HGLibB_23165;,-0.25677;-0.11738;-0.021198;
hsa-mir-128-2,0.77038,0.76969,1,17324,0.13078,2,HGLibA_57577;HGLibA_57576;,-0.44424;-0.34197;
BTBD7,0.77043,0.8377,1,17325,0.26736,1,HGLibA_04921;,-0.46241;
MBLAC1,0.77073,0.83831,1,17326,0.20445,2,HGLibA_28502;HGLibA_28503;,-0.38721;-0.15316;
RPS6KB2,0.77086,0.83831,1,17327,0.43284,3,HGLibB_42126;HGLibA_42178;HGLibB_42127;,-0.30795;-0.065408;-0.038446;
DEFB127,0.77114,0.83831,1,17328,0.39556,1,HGLibB_12869;,-0.71403;
ZNF442,0.77127,0.83831,1,17329,0.10106,3,HGLibA_56008;HGLibA_56007;HGLibB_55941;,-1.5292;-0.10346;-0.009389;
CASP4,0.77132,0.83831,1,17330,0.7337,1,HGLibB_07306;,-0.2336;
MORF4L1,0.77146,0.83831,1,17331,0.24072,1,HGLibA_29661;,-0.68776;
hsa-mir-3120,0.77151,0.7568,1,17332,0.23118,0,,
SENP6,0.77158,0.83831,1,17333,0.22926,2,HGLibB_43344;HGLibB_43343;,-0.42813;-0.049759;
DLG3,0.77161,0.83831,1,17334,0.01901,3,HGLibA_13330;HGLibB_13311;HGLibA_13331;,-0.37548;-0.098849;-0.066181;
EMC10,0.77164,0.83831,1,17335,-0.0029559,4,HGLibB_14983;HGLibA_15006;HGLibA_15005;HGLibB_14982;,-0.37704;-0.040466;-0.0042281;-0.0016837;
ELMOD2,0.77202,0.83831,1,17336,0.25506,2,HGLibB_14920;HGLibB_14921;,-0.94855;-0.010294;
C5orf55,0.77205,0.83831,1,17337,0.29041,1,HGLibB_06406;,-1.1825;
STMN1,0.77221,0.83831,1,17338,-0.0057961,3,HGLibA_47517;HGLibA_47515;HGLibB_47459;,-0.44667;-0.31951;-0.04063;
CAPZA1,0.77248,0.83831,1,17339,0.13,3,HGLibA_07204;HGLibA_07206;HGLibB_07199;,-0.50059;-0.14151;-0.014243;
VPS26B,0.77252,0.83831,1,17340,0.55788,2,HGLibB_53690;HGLibB_53689;,-0.36121;-0.25883;
KCNJ1,0.77259,0.83831,1,17341,0.27114,1,HGLibB_24213;,-0.4645;
DZIP3,0.77264,0.83831,1,17342,-0.088684,4,HGLibB_14281;HGLibA_14305;HGLibA_14303;HGLibB_14283;,-0.34514;-0.39984;-0.14937;-0.028003;
MARVELD3,0.77299,0.83831,1,17343,0.38902,2,HGLibA_28384;HGLibB_28344;,-0.39701;-0.016916;
SAMD4A,0.77303,0.83831,1,17344,0.4819,2,HGLibA_42682;HGLibB_42631;,-0.53526;-0.0025864;
hsa-mir-8060,0.77309,0.77193,1,17345,-0.10591,1,HGLibA_64077;,-0.25391;
RRM2,0.77356,0.83831,1,17346,0.50241,1,HGLibA_42253;,-0.67332;
SLC36A1,0.77378,0.83831,1,17347,0.18946,2,HGLibB_44978;HGLibB_44979;,-0.58016;-0.092639;
hsa-mir-653,0.77387,0.77171,1,17348,0.10824,2,HGLibA_62944;HGLibA_62947;,-0.33763;-0.53309;
CHM,0.77391,0.83831,1,17349,0.16216,2,HGLibB_09456;HGLibA_09467;,-0.66932;-0.22141;
RAB3A,0.77399,0.83831,1,17350,-0.013398,3,HGLibB_39856;HGLibA_39907;HGLibA_39908;,-0.43789;-0.10695;-0.069942;
hsa-mir-541,0.77402,0.77171,1,17351,0.060292,2,HGLibA_61813;HGLibA_61816;,-0.46648;-0.032662;
MAPK10,0.77417,0.83831,1,17352,0.18146,2,HGLibA_28249;HGLibB_28210;,-0.57769;-0.15794;
hsa-mir-15b,0.77418,0.77171,1,17353,0.39542,1,HGLibA_57941;,-0.35239;
CRYGC,0.77418,0.83831,1,17354,0.52579,1,HGLibA_11275;,-0.85425;
DHRS12,0.77423,0.83831,1,17355,0.10101,3,HGLibB_13106;HGLibA_13125;HGLibA_13124;,-0.85873;-0.13498;-0.035008;
CD52,0.77436,0.83831,1,17356,0.19981,3,HGLibA_08406;HGLibB_08398;HGLibA_08405;,-1.3329;-0.026237;-0.0065185;
CCDC169,0.77442,0.83831,1,17357,0.32696,1,HGLibA_07681;,-0.96183;
GRIA4,0.77465,0.83831,1,17358,0.017691,2,HGLibA_20270;HGLibA_20268;,-0.41676;-0.10006;
FAF2,0.77475,0.83831,1,17359,0.33523,1,HGLibB_15927;,-0.40647;
CARS,0.77481,0.83831,1,17360,0.018238,3,HGLibB_07254;HGLibA_07260;HGLibB_07253;,-0.68316;-0.14057;-0.080609;
hsa-mir-152,0.77497,0.77272,1,17361,0.62975,1,HGLibA_57902;,-0.4332;
AGPHD1,0.77504,0.79805,1,17362,0.26168,2,HGLibB_01237;HGLibA_01237;,-0.22547;-0.1586;
C5AR2,0.77508,0.83831,1,17363,0.12455,2,HGLibA_06356;HGLibB_06352;,-1.1849;-0.20597;
C11orf57,0.77516,0.83831,1,17364,0.65778,1,HGLibB_05157;,-0.42798;
SCG5,0.77518,0.83831,1,17365,0.37748,2,HGLibA_42906;HGLibB_42853;,-0.58185;-0.15061;
FBXW12,0.77524,0.83831,1,17366,-0.027491,4,HGLibA_17141;HGLibA_17142;HGLibB_17117;HGLibA_17140;,-0.48783;-0.036704;-0.020031;-0.034951;
hsa-mir-934,0.77532,0.77272,1,17367,0.41163,1,HGLibA_64310;,-0.42874;
NCKAP5L,0.7754,0.83831,1,17368,0.10895,1,HGLibB_31279;,-0.53742;
BSPRY,0.77566,0.83831,1,17369,-0.06693,3,HGLibA_04879;HGLibA_04878;HGLibB_04874;,-0.698;-0.16709;-0.15581;
AGPAT2,0.77576,0.83831,1,17370,0.29626,2,HGLibB_01219;HGLibB_01218;,-0.56352;-0.17298;
ZGPAT,0.77578,0.83831,1,17371,0.45615,3,HGLibB_55239;HGLibB_55240;HGLibB_55238;,-0.594;-0.032278;-0.045556;
DFNB31,0.77586,0.83831,1,17372,0.29572,1,HGLibB_13011;,-0.31393;
TP53I11,0.77601,0.83831,1,17373,0.44874,2,HGLibA_51059;HGLibB_50997;,-0.38128;-0.085902;
hsa-mir-3654,0.77603,0.77375,1,17374,0.47368,1,HGLibA_59160;,-0.27902;
hsa-mir-7159,0.7762,0.77375,1,17375,0.26817,2,HGLibA_63865;HGLibA_63864;,-0.21783;-0.088967;
CBLN2,0.77627,0.83831,1,17376,-0.066284,4,HGLibA_07408;HGLibB_07402;HGLibB_07403;HGLibB_07404;,-1.0419;-0.19535;-0.083851;-0.048718;
hsa-mir-4327,0.77637,0.77375,1,17377,-0.19021,3,HGLibA_60033;HGLibA_60031;HGLibA_60030;,-0.23984;-0.15791;-0.2225;
hsa-mir-138-2,0.77645,0.77479,1,17378,0.21249,1,HGLibA_57818;,-0.68869;
NKX1-2,0.77647,0.83831,1,17379,0.48233,2,HGLibA_32029;HGLibB_31985;,-1.0713;-0.10578;
hsa-mir-5092,0.77649,0.77479,1,17380,0.26398,1,HGLibA_61526;,-0.323;
hsa-mir-4302,0.77652,0.77479,1,17381,0.25513,1,HGLibA_59920;,-0.35784;
RFC5,0.77657,0.83831,1,17382,0.46698,1,HGLibB_40863;,-0.40438;
ZNF620,0.77666,0.83831,1,17383,0.591,1,HGLibB_56336;,-0.24023;
DZIP1,0.77677,0.83831,1,17384,0.32138,1,HGLibA_14299;,-0.38471;
MAGED1,0.77687,0.83831,1,17385,0.22292,2,HGLibA_27967;HGLibA_27968;,-1.3742;-0.051004;
DHFR,0.77699,0.83831,1,17386,0.22102,2,HGLibA_13103;HGLibB_13085;,-0.96921;-0.10029;
CDK11A,0.7771,0.83831,1,17387,0.69754,1,HGLibA_08724;,-1.372;
CLCNKB,0.77721,0.83831,1,17388,0.27859,1,HGLibB_09836;,-0.46459;
TDO2,0.77741,0.83831,1,17389,0.36514,2,HGLibA_48888;HGLibA_48886;,-0.72058;-0.21696;
PPFIA2,0.77749,0.83831,1,17390,0.28228,2,HGLibB_37827;HGLibB_37828;,-0.3248;-0.064266;
hsa-mir-1262,0.77789,0.77784,1,17391,-0.13991,3,HGLibA_57470;HGLibA_57471;HGLibA_57473;,-0.63019;-0.1056;-0.17422;
TRIML2,0.77799,0.83831,1,17392,0.22704,1,HGLibB_51559;,-0.26695;
TRPV6,0.77808,0.83831,1,17393,0.18075,2,HGLibB_51733;HGLibA_51796;,-0.30031;-0.089606;
OR5K4,0.77811,0.83831,1,17394,0.31729,2,HGLibA_34318;HGLibA_34319;,-0.79846;-0.15007;
TBC1D21,0.77815,0.83831,1,17395,0.40386,1,HGLibA_48501;,-0.68585;
ARRDC5,0.77822,0.83831,1,17396,0.26855,2,HGLibB_03122;HGLibB_03124;,-0.41099;-0.051299;
hsa-mir-1244-1,0.77828,0.77888,1,17397,0.090095,2,HGLibA_57361;HGLibA_57362;,-0.38523;-0.042424;
hsa-mir-3941,0.77855,0.77888,1,17398,0.62856,1,HGLibA_59626;,-0.4101;
ARPC5L,0.77927,0.83955,1,17399,0.35345,2,HGLibB_03092;HGLibA_03096;,-0.50176;-0.16735;
CCL3L1,0.7793,0.83955,1,17400,-0.024902,3,HGLibA_08020;HGLibB_08013;HGLibB_08014;,-0.26821;-0.11224;-0.38396;
ZBTB9,0.77934,0.83955,1,17401,0.41218,1,HGLibA_54933;,-0.57906;
hsa-mir-1322,0.77942,0.78012,1,17402,0.94405,0,,
REPIN1,0.77942,0.83955,1,17403,0.13001,1,HGLibA_40844;,-0.50875;
GRAPL,0.77945,0.77888,1,17404,0.23342,2,HGLibA_20217;HGLibA_20219;,-0.29752;-0.05472;
MRC1,0.77978,0.83955,1,17405,-0.067959,3,HGLibA_29817;HGLibA_29816;HGLibB_29776;,-0.67891;-0.37305;-0.24195;
CEND1,0.77994,0.83955,1,17406,0.34299,1,HGLibA_09034;,-0.38039;
OR1L3,0.78005,0.83955,1,17407,0.32848,1,HGLibB_33645;,-0.93857;
KIAA1211,0.78007,0.83955,1,17408,0.83052,1,HGLibA_24715;,-0.82907;
hsa-mir-3612,0.78009,0.77991,1,17409,0.12631,2,HGLibA_59077;HGLibA_59079;,-0.60124;-0.012854;
PRG4,0.78015,0.83955,1,17410,0.37554,1,HGLibA_38458;,-0.53584;
SNX10,0.78018,0.83955,1,17411,0.70529,2,HGLibB_45972;HGLibA_46027;,-0.47409;-0.064453;
PMM2,0.78063,0.83955,1,17412,0.41004,1,HGLibB_37268;,-0.88484;
CCRL1,0.78064,0.80127,1,17413,0.19078,1,HGLibB_08166;,-0.27001;
FAM200B,0.78066,0.83955,1,17414,0.57663,1,HGLibB_16393;,-0.39698;
ANKMY1,0.78083,0.83955,1,17415,0.58246,1,HGLibB_01977;,-0.47261;
TMSB10,0.78102,0.83955,1,17416,0.41978,1,HGLibA_50658;,-0.78748;
KIAA0317,0.78108,0.7809,1,17417,0.62797,1,HGLibB_24582;,-0.32596;
FAM105B,0.78133,0.83955,1,17418,0.18551,2,HGLibA_15996;HGLibA_15998;,-1.0224;-0.11454;
PATL1,0.78171,0.83955,1,17419,0.60339,2,HGLibB_35235;HGLibA_35284;,-0.40431;-0.085012;
TAF4,0.78188,0.83955,1,17420,0.46681,1,HGLibB_48175;,-1.0977;
CDC42EP2,0.78199,0.83955,1,17421,0.44707,3,HGLibA_08569;HGLibB_08561;HGLibB_08562;,-0.85854;-0.11666;-0.043499;
hsa-mir-3972,0.78201,0.78195,1,17422,0.62314,1,HGLibA_59647;,-0.25678;
hsa-mir-4762,0.78202,0.7753,1,17423,0.10267,1,HGLibA_61146;,-0.25193;
hsa-mir-140,0.78203,0.78195,1,17424,0.38019,1,HGLibA_57825;,-0.23666;
SLC22A9,0.78206,0.83955,1,17425,0.33512,2,HGLibB_44549;HGLibB_44551;,-0.49986;-0.11142;
MYO19,0.78222,0.83955,1,17426,0.041457,3,HGLibA_30816;HGLibA_30818;HGLibA_30817;,-0.36185;-0.14969;-0.035928;
BAGE3,0.78242,0.76554,1,17427,0.23131,0,,
TP53TG5,0.78247,0.83955,1,17428,0.2787,1,HGLibB_51028;,-0.78721;
CD96,0.7826,0.83955,1,17429,0.24303,1,HGLibA_08484;,-0.31158;
CTSF,0.78285,0.83955,1,17430,0.35194,2,HGLibA_11704;HGLibA_11703;,-0.8816;-0.22462;
PNMA6A,0.78319,0.84014,1,17431,0.10829,3,HGLibA_37379;HGLibB_37329;HGLibA_37378;,-0.30947;-0.11393;-0.031222;
LRRK2,0.78361,0.84014,1,17432,0.47294,1,HGLibB_27428;,-0.6846;
TRAF6,0.78389,0.84014,1,17433,0.060874,2,HGLibB_51200;HGLibA_51265;,-0.27477;-0.0055618;
RHNO1,0.7841,0.84014,1,17434,0.085614,1,HGLibB_41110;,-0.41623;
ERBB4,0.78416,0.84014,1,17435,0.35838,1,HGLibB_15401;,-1.7862;
hsa-mir-4734,0.78429,0.78401,1,17436,0.14955,2,HGLibA_61033;HGLibA_61032;,-0.68854;-0.051617;
C18orf63,0.78442,0.84014,1,17437,0.29777,2,HGLibB_05617;HGLibB_05618;,-0.62518;-0.040101;
SPATA31D4,0.78444,0.76841,1,17438,0.48336,0,,
CCR7,0.78449,0.84014,1,17439,0.63694,2,HGLibA_08164;HGLibA_08165;,-0.68492;-0.098029;
FOXD4,0.78456,0.84014,1,17440,0.34466,2,HGLibB_17813;HGLibA_17836;,-0.37981;-0.1667;
SCAF1,0.7847,0.84014,1,17441,0.36526,1,HGLibA_42821;,-0.44021;
hsa-mir-4738,0.78473,0.78401,1,17442,0.12458,2,HGLibA_61048;HGLibA_61049;,-0.21785;-0.05477;
RIIAD1,0.78486,0.84014,1,17443,-0.1185,4,HGLibA_41247;HGLibA_41246;HGLibB_41195;HGLibB_41196;,-0.9192;-0.36858;-0.20537;-0.03163;
FGFR4,0.78503,0.84014,1,17444,0.28885,1,HGLibB_17427;,-0.46638;
PARPBP,0.78514,0.84014,1,17445,0.15272,1,HGLibB_35202;,-0.55757;
ACTA2,0.78536,0.84014,1,17446,0.21113,2,HGLibB_00599;HGLibA_00599;,-0.35614;-0.11648;
CYB561A3,0.78565,0.84014,1,17447,0.06806,3,HGLibB_11969;HGLibA_11979;HGLibA_11980;,-0.26558;-0.11936;-0.25959;
hsa-mir-4671,0.78583,0.77983,1,17448,0.99383,1,HGLibA_60800;,-0.12032;
hsa-mir-93,0.78625,0.78605,1,17449,-0.14498,3,HGLibA_64304;HGLibA_64303;HGLibA_64301;,-0.73263;-0.15546;-0.1345;
hsa-mir-1248,0.78633,0.78605,1,17450,0.81228,1,HGLibA_57392;,-0.31655;
hsa-mir-4278,0.78656,0.78605,1,17451,-0.038076,2,HGLibA_59814;HGLibA_59817;,-0.30251;-0.16446;
CHAC2,0.78657,0.84014,1,17452,0.20458,2,HGLibA_09337;HGLibB_09330;,-0.57425;-0.072014;
RGAG4,0.78658,0.84014,1,17453,0.13811,1,HGLibB_40943;,-0.61263;
THEMIS,0.78671,0.84014,1,17454,0.19515,1,HGLibA_49348;,-0.75232;
CDRT15,0.78674,0.84014,1,17455,0.60418,1,HGLibA_08876;,-0.41036;
RAB3GAP1,0.78696,0.84014,1,17456,0.060523,3,HGLibB_39868;HGLibA_39920;HGLibB_39869;,-0.45396;-0.22186;-0.06236;
TSPEAR,0.78737,0.84014,1,17457,0.10097,3,HGLibB_51891;HGLibA_51955;HGLibA_51954;,-0.41051;-0.12918;-0.13615;
hsa-mir-149,0.78751,0.78605,1,17458,0.95877,1,HGLibA_57887;,-0.50281;
RCCD1,0.78788,0.84014,1,17459,0.39725,1,HGLibA_40690;,-0.34506;
PHF16,0.78794,0.84014,1,17460,-0.036594,3,HGLibA_36351;HGLibA_36352;HGLibB_36303;,-0.69709;-0.17019;-0.1141;
ELAVL4,0.78809,0.84014,1,17461,-0.097827,4,HGLibB_14866;HGLibA_14889;HGLibB_14867;HGLibA_14887;,-1.2826;-0.39481;-0.17755;-0.018104;
NUP214,0.78812,0.84014,1,17462,0.26656,2,HGLibB_33001;HGLibB_33002;,-0.3783;-0.0050105;
hsa-mir-6723,0.78819,0.78904,1,17463,-0.14697,3,HGLibA_63055;HGLibA_63052;HGLibA_63053;,-0.20546;-0.20932;-0.088482;
FAM208B,0.78831,0.84014,1,17464,0.85821,1,HGLibA_16436;,-1.2099;
ST6GALNAC5,0.78838,0.84014,1,17465,0.077552,2,HGLibB_47220;HGLibB_47219;,-0.8511;-0.023095;
ZNF648,0.7884,0.84014,1,17466,0.14084,2,HGLibA_56454;HGLibB_56387;,-0.53537;-0.019925;
LOC729059,0.78845,0.78419,1,17467,0.043432,1,HGLibB_26959;,-0.12197;
SGK196,0.7886,0.78904,1,17468,0.22188,2,HGLibB_43771;HGLibB_43769;,-0.55187;-0.10626;
hsa-mir-5196,0.78861,0.78904,1,17469,0.35512,1,HGLibA_61702;,-0.28932;
PLA2G7,0.78867,0.84014,1,17470,0.1088,1,HGLibA_36923;,-0.38957;
CYP3A7-CYP3AP1,0.78869,0.77232,1,17471,0.14499,0,,
FAM25A,0.78877,0.80537,1,17472,0.17997,1,HGLibA_16551;,-0.75517;
IGSF1,0.7889,0.84014,1,17473,0.23288,3,HGLibB_22844;HGLibA_22875;HGLibA_22876;,-0.44524;-0.078286;-0.049348;
C8orf87,0.78901,0.84014,1,17474,-0.092162,4,HGLibB_06652;HGLibB_06651;HGLibB_06650;HGLibA_06656;,-0.656;-0.10534;-0.078981;-0.10797;
FDX1,0.7893,0.84014,1,17475,0.4755,1,HGLibB_17234;,-0.59906;
MAGEA9B,0.78944,0.78819,1,17476,0.50702,0,,
hsa-mir-6859-2,0.78946,0.77327,1,17477,0.24902,0,,
ZNF649,0.78955,0.84014,1,17478,0.28773,1,HGLibA_56459;,-0.76912;
UFL1,0.7897,0.84014,1,17479,-0.021213,4,HGLibA_52849;HGLibA_52848;HGLibB_52785;HGLibB_52783;,-0.68678;-0.081058;-0.024777;-0.017649;
ATP2A1,0.78971,0.84014,1,17480,0.14155,2,HGLibA_03605;HGLibB_03602;,-0.60639;-0.074289;
ITPKB,0.78973,0.84014,1,17481,0.55992,1,HGLibA_23846;,-0.57509;
EPN3,0.78984,0.84014,1,17482,0.54963,1,HGLibA_15348;,-0.57222;
GJB5,0.78993,0.84014,1,17483,0.1192,2,HGLibB_19143;HGLibB_19144;,-0.40248;-0.14953;
WSB2,0.78995,0.84014,1,17484,0.44218,1,HGLibB_54353;,-0.26971;
ZNF444,0.79004,0.84014,1,17485,0.085794,2,HGLibB_55948;HGLibB_55947;,-0.88009;-0.1715;
CAPNS1,0.79008,0.84014,1,17486,0.1337,3,HGLibA_07185;HGLibA_07184;HGLibB_07178;,-0.64833;-0.073243;-0.0049246;
GDF2,0.79018,0.84014,1,17487,0.18961,3,HGLibB_18837;HGLibA_18864;HGLibB_18839;,-0.34192;-0.15563;-0.051853;
NFIC,0.79051,0.84014,1,17488,-0.0080625,3,HGLibA_31807;HGLibB_31764;HGLibA_31806;,-0.74032;-0.10633;-0.057446;
GALNT8,0.79074,0.84014,1,17489,0.5546,1,HGLibA_18571;,-0.47321;
CYP4F12,0.79077,0.84014,1,17490,0.26289,1,HGLibA_12183;,-0.53117;
SYT4,0.79084,0.84014,1,17491,0.45146,1,HGLibB_48018;,-0.51334;
hsa-mir-548h-1,0.79109,0.79005,1,17492,0.36764,2,HGLibA_61993;HGLibA_61995;,-0.35247;-0.025145;
TATDN1,0.79112,0.79107,1,17493,0.19168,1,HGLibA_48440;,-0.45673;
SRSF7,0.79124,0.84074,1,17494,0.085459,2,HGLibB_47031;HGLibA_47086;,-0.98791;-0.078754;
AP1G2,0.79133,0.84074,1,17495,0.43732,1,HGLibA_02288;,-0.486;
PRSS2,0.79143,0.84074,1,17496,0.41509,1,HGLibA_38909;,-0.61688;
EIF3A,0.79163,0.84074,1,17497,0.60715,2,HGLibB_14739;HGLibA_14762;,-0.31813;-0.15986;
hsa-mir-6505,0.79165,0.7921,1,17498,0.20248,1,HGLibA_62869;,-0.37876;
hsa-mir-138-1,0.79198,0.7921,1,17499,0.65258,1,HGLibA_57811;,-0.41182;
HTR3D,0.79198,0.84074,1,17500,0.61204,2,HGLibA_22390;HGLibA_22388;,-0.28209;-0.0096607;
QARS,0.79199,0.84074,1,17501,0.25981,2,HGLibA_39719;HGLibB_39668;,-0.45808;-0.055287;
hsa-mir-370,0.79208,0.7921,1,17502,0.27306,2,HGLibA_59361;HGLibA_59362;,-0.249;-0.048289;
RNMT,0.79221,0.84074,1,17503,0.28823,2,HGLibA_41717;HGLibB_41666;,-0.54103;-0.03032;
LCT,0.79225,0.84074,1,17504,0.43314,3,HGLibA_26205;HGLibA_26206;HGLibB_26169;,-0.67872;-0.16322;-0.084794;
hsa-mir-8055,0.79227,0.7921,1,17505,0.19822,1,HGLibA_64057;,-0.34487;
ESCO2,0.79248,0.84074,1,17506,0.1919,2,HGLibB_15537;HGLibB_15539;,-0.35019;-0.1241;
RHBDL2,0.79251,0.84074,1,17507,0.23262,1,HGLibB_41089;,-0.25838;
TCTN3,0.79262,0.84074,1,17508,0.1033,2,HGLibA_48878;HGLibB_48818;,-0.61335;-0.060564;
GCKR,0.79263,0.84074,1,17509,0.1621,3,HGLibA_18791;HGLibB_18765;HGLibB_18767;,-0.36112;-0.11156;-0.0070004;
OR2B11,0.79327,0.84135,1,17510,0.60575,2,HGLibA_33765;HGLibB_33718;,-0.89779;-0.12296;
COCH,0.79331,0.84135,1,17511,0.14505,2,HGLibA_10468;HGLibA_10467;,-0.69822;-0.12292;
IARS,0.79354,0.84135,1,17512,0.21667,1,HGLibA_22472;,-1.3669;
HIST1H2BI,0.79355,0.84135,1,17513,-0.17978,4,HGLibB_21407;HGLibA_21434;HGLibA_21435;HGLibB_21406;,-0.40242;-0.18395;-0.28666;-0.1756;
TMEM184A,0.79364,0.84135,1,17514,0.32242,2,HGLibB_50052;HGLibA_50111;,-0.64085;-0.1901;
hsa-mir-5584,0.79368,0.7931,1,17515,0.97513,2,HGLibA_62178;HGLibA_62179;,-0.18097;-0.059284;
UGT1A10,0.79379,0.77713,1,17516,0.034871,0,,
hsa-mir-3190,0.79382,0.7931,1,17517,0.54621,1,HGLibA_58856;,-0.1928;
hsa-mir-148a,0.79383,0.79167,1,17518,0.099466,1,HGLibA_57880;,-0.20652;
BCL7C,0.79393,0.84196,1,17519,0.82704,1,HGLibB_04341;,-0.36259;
RECK,0.79412,0.84196,1,17520,0.16648,2,HGLibA_40764;HGLibB_40714;,-0.53752;-0.41212;
TNFRSF10C,0.79422,0.84196,1,17521,0.14929,1,HGLibA_50738;,-0.45913;
CCDC85C,0.79426,0.84196,1,17522,0.052556,2,HGLibB_07892;HGLibA_07899;,-0.5198;-0.023425;
AKIRIN1,0.79438,0.81092,1,17523,0.24564,1,HGLibB_01454;,-0.44093;
OR8D4,0.79444,0.84196,1,17524,0.053752,3,HGLibA_34513;HGLibB_34470;HGLibB_34469;,-0.66559;-0.074248;-0.043962;
WNT10B,0.79468,0.84196,1,17525,0.16914,3,HGLibB_54284;HGLibB_54282;HGLibA_54349;,-0.2716;-0.18239;-0.054811;
PSTK,0.79476,0.84196,1,17526,0.29603,1,HGLibB_39185;,-0.63602;
hsa-mir-4328,0.79481,0.79415,1,17527,0.6117,1,HGLibA_60036;,-0.26365;
DAD1,0.79543,0.84382,1,17528,0.40568,3,HGLibB_12277;HGLibA_12289;HGLibB_12276;,-0.94246;-0.28547;-0.0091136;
